date,symbol,open,high,low,close,volume
2017-08-07,EGX:MFPC,6.97361886,6.98160773,6.83940326,6.90251663,665162.62856296
2017-08-08,EGX:MFPC,6.90251663,7.02235199,6.79945815,6.94246175,837136.08271852
2017-08-09,EGX:MFPC,6.94246175,7.58477925,6.94246175,7.30196782,3830317.84255566
2017-08-10,EGX:MFPC,7.30196782,7.5656052,7.30196782,7.44257479,3039983.47357815
2017-08-13,EGX:MFPC,7.44257479,7.52566008,7.25403375,7.38585217,2197164.59384481
2017-08-14,EGX:MFPC,7.38585217,7.66866368,7.31395143,7.46414484,2104512.47158995
2017-08-15,EGX:MFPC,7.46414484,7.50968227,7.03034085,7.1605617,2234453.25531431
2017-08-16,EGX:MFPC,7.1605617,7.27001156,7.03113991,7.10383971,1016281.87759983
2017-08-17,EGX:MFPC,7.10383971,7.14857864,6.87215794,6.96163517,1079743.94999001
2017-08-20,EGX:MFPC,6.96163517,7.10463877,6.67083478,6.83461001,1079781.50151214
2017-08-21,EGX:MFPC,6.83461001,6.83461001,6.63088967,6.70518759,240304.70724787
2017-08-22,EGX:MFPC,6.70518759,6.93846692,6.68681259,6.80744701,408623.14658332
2017-08-23,EGX:MFPC,6.80744701,6.93846692,6.67882365,6.76989852,733068.29773786
2017-08-24,EGX:MFPC,6.76989852,6.90651074,6.6948021,6.78507782,647863.89403767
2017-08-27,EGX:MFPC,6.78507782,7.01436304,6.73155152,6.88733725,1172646.4157257
2017-08-28,EGX:MFPC,6.88733725,7.07028597,6.7914692,6.94166261,1269654.51454698
2017-08-29,EGX:MFPC,6.94166261,6.94166261,6.7107799,6.77469233,401238.01389886
2017-08-30,EGX:MFPC,6.77469233,6.83061526,6.73155152,6.77469233,489233.7474103
2017-09-05,EGX:MFPC,6.77469233,6.77469233,6.67083478,6.71317653,308823.7179508
2017-09-06,EGX:MFPC,6.71317653,6.79067014,6.63328629,6.7179697,552483.02784177
2017-09-07,EGX:MFPC,6.7179697,6.86576712,6.67882365,6.77788738,443057.89237137
2017-09-10,EGX:MFPC,6.77788738,6.89053294,6.76350778,6.82102819,572097.43956473
2017-09-11,EGX:MFPC,6.82102819,7.19012132,6.79067014,7.04711772,2377011.35047245
2017-09-12,EGX:MFPC,7.04711772,7.42819447,7.04711772,7.3307283,1802222.7184888
2017-09-13,EGX:MFPC,7.3307283,7.3499018,7.0343356,7.23326213,978404.90895039
2017-09-14,EGX:MFPC,7.23326213,7.34191293,7.10064402,7.18452901,403541.17392249
2017-09-17,EGX:MFPC,7.18452901,7.34830423,7.11981816,7.24524575,885314.68560408
2017-09-18,EGX:MFPC,7.24524575,7.24524575,7.09025853,7.15576852,569431.2814939
2017-09-19,EGX:MFPC,7.15576852,7.54962739,7.15576852,7.41780834,2899365.54039643
2017-09-20,EGX:MFPC,7.41780834,7.74935298,7.41780834,7.61034413,2399066.61113349
2017-09-24,EGX:MFPC,7.61034413,7.61034413,7.39064598,7.45455785,835721.64205183
2017-09-25,EGX:MFPC,7.45455785,7.56161109,7.42979204,7.47053622,1220424.46904193
2017-09-26,EGX:MFPC,7.47053622,7.58877345,7.35070086,7.42819447,690171.94229779
2017-09-27,EGX:MFPC,7.42819447,7.44337322,7.30995668,7.33552156,370508.35162709
2017-09-28,EGX:MFPC,7.33552156,7.66946275,7.33552156,7.5735947,2162129.02370277
2017-10-01,EGX:MFPC,7.5735947,8.06891393,7.5735947,7.91951895,4015221.53749605
2017-10-02,EGX:MFPC,7.91951895,8.06891393,7.60315369,7.8076731,1413451.80993522
2017-10-03,EGX:MFPC,7.8076731,7.90753589,7.58957251,7.73097799,1207081.16151374
2017-10-04,EGX:MFPC,7.73097799,8.1248371,7.73097799,8.00500174,2523962.97371914
2017-10-08,EGX:MFPC,8.00500174,8.30059562,7.91712232,8.12244039,1865922.61718577
2017-10-09,EGX:MFPC,8.12244039,8.14880417,7.92591033,7.99861052,1249639.55325469
2017-10-10,EGX:MFPC,7.99861052,8.02896881,7.87797634,7.9514752,711976.859478
2017-10-11,EGX:MFPC,7.9514752,7.98902369,7.7892981,7.89395415,853608.68375707
2017-10-12,EGX:MFPC,7.89395415,7.98902369,7.74615729,7.82764566,803890.46846441
2017-10-15,EGX:MFPC,7.82764566,8.13202722,7.82764566,8.01618637,1211787.61895333
2017-10-16,EGX:MFPC,8.01618637,8.01618637,7.67825075,7.77491786,697231.62845717
2017-10-17,EGX:MFPC,7.77491786,7.77491786,7.58957251,7.63830563,929700.58475508
2017-10-18,EGX:MFPC,7.63830563,8.14880417,7.63830563,8.03296332,2190956.07552025
2017-10-19,EGX:MFPC,8.03296332,8.15679319,7.87318309,8.05453369,694189.95516509
